Posting Date,CustomerName,BILL TO STATE,Item/Service Description(sku),Segment,Basic Value,TOTAL COGS
28/05/2024,Simpl (BIL Sigma Technologies Pvt Ltd),Maharashtra,EM06-TYPE-C-BK,45440Simpl (BIL Sigma Technologies Pvt Ltd)MaharashtraEM06-TYPE-C-BK,350.85,197.08
28/05/2024,FLIPKART MARKETPLACE (DELHI),Delhi,EM01 BK,45440FLIPKART MARKETPLACE (DELHI)DelhiEM01 BK,338.14,162.17
28/05/2024,FLIPKART MARKETPLACE (DELHI),Kerala,EM06-TYPE-C-BL,45440FLIPKART MARKETPLACE (DELHI)KeralaEM06-TYPE-C-BL,338.14,196.6
28/05/2024,FLIPKART MARKETPLACE (DELHI),Maharashtra,EM06 BK,45440FLIPKART MARKETPLACE (DELHI)MaharashtraEM06 BK,506.78,298.54
28/05/2024,PAYTM E-COMMERCE PVT. LTD-B2C,Odisha,SBA20 BK,45440PAYTM E-COMMERCE PVT. LTD-B2COdishaSBA20 BK,914.41,634.97
28/05/2024,FLIPKART MARKETPLACE (DELHI),Telangana,EM01 BK,45440FLIPKART MARKETPLACE (DELHI)TelanganaEM01 BK,338.14,162.17
28/05/2024,FLIPKART MARKETPLACE (DELHI),Kerala,EM06-TYPE-C-BL,45440FLIPKART MARKETPLACE (DELHI)KeralaEM06-TYPE-C-BL,338.14,195.96
28/05/2024,CUSTOMER REPLACEMENT,Kerala,BE120-BK,45440CUSTOMER REPLACEMENTKeralaBE120-BK,"1,198.31",912.91
28/05/2024,FLIPKART MARKETPLACE (DELHI),Karnataka,EM06 BK,45440FLIPKART MARKETPLACE (DELHI)KarnatakaEM06 BK,253.39,151.28
28/05/2024,FLIPKART MARKETPLACE (DELHI),Delhi,BTW100 XTREME WH,45440FLIPKART MARKETPLACE (DELHI)DelhiBTW100 XTREME WH,"1,100.85",638.21
28/05/2024,FLIPKART MARKETPLACE (DELHI),Kerala,EM06-TYPE-C-BL,45440FLIPKART MARKETPLACE (DELHI)KeralaEM06-TYPE-C-BL,338.14,195.96
28/05/2024,FLIPKART MARKETPLACE (DELHI),Maharashtra,EM06-TYPE-C-BL,45440FLIPKART MARKETPLACE (DELHI)MaharashtraEM06-TYPE-C-BL,338.14,195.96
28/05/2024,FLIPKART MARKETPLACE (DELHI),Karnataka,EM01 BK,45440FLIPKART MARKETPLACE (DELHI)KarnatakaEM01 BK,338.14,162.17
28/05/2024,PAYTM E-COMMERCE PVT. LTD-B2C,Maharashtra,ATOMIK BB50 BK,45440PAYTM E-COMMERCE PVT. LTD-B2CMaharashtraATOMIK BB50 BK,"4,723.73","2,545.44"
28/05/2024,FLIPKART MARKETPLACE (DELHI),Maharashtra,SBA10 GOLD,45440FLIPKART MARKETPLACE (DELHI)MaharashtraSBA10 GOLD,931.36,452.01
28/05/2024,FLIPKART MARKETPLACE (DELHI),Kerala,BTW12-KHROME-BL,45440FLIPKART MARKETPLACE (DELHI)KeralaBTW12-KHROME-BL,992.37,627.57
28/05/2024,FLIPKART MARKETPLACE (DELHI),Mizoram,EM01 BK,45440FLIPKART MARKETPLACE (DELHI)MizoramEM01 BK,338.14,162.17
28/05/2024,FLIPKART MARKETPLACE (DELHI),Tamil Nadu,EM06-TYPE-C-BL,45440FLIPKART MARKETPLACE (DELHI)Tamil NaduEM06-TYPE-C-BL,338.14,195.96
28/05/2024,Simpl (BIL Sigma Technologies Pvt Ltd),Maharashtra,EM06-TYPE-C-BK,45440Simpl (BIL Sigma Technologies Pvt Ltd)MaharashtraEM06-TYPE-C-BK,350.85,197.08
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,SPR-BP-ADTSBA40,45440CUSTOMER REPLACEMENTMaharashtraSPR-BP-ADTSBA40,507.63,231.73
28/05/2024,FLIPKART MARKETPLACE (DELHI),Bihar,EM01 BK,45440FLIPKART MARKETPLACE (DELHI)BiharEM01 BK,338.14,162.17
28/05/2024,Simpl (BIL Sigma Technologies Pvt Ltd),Tamil Nadu,SBA15 Bk,45440Simpl (BIL Sigma Technologies Pvt Ltd)Tamil NaduSBA15 Bk,829.66,550
28/05/2024,FLIPKART MARKETPLACE (DELHI),West Bengal,EM10 BK,45440FLIPKART MARKETPLACE (DELHI)West BengalEM10 BK,930.5,660
28/05/2024,Simpl (BIL Sigma Technologies Pvt Ltd),Maharashtra,BTW300 GR,45440Simpl (BIL Sigma Technologies Pvt Ltd)MaharashtraBTW300 GR,"1,283.05",631.93
28/05/2024,FLIPKART MARKETPLACE (DELHI),Delhi,EM01 BK,45440FLIPKART MARKETPLACE (DELHI)DelhiEM01 BK,338.14,162.17
28/05/2024,FLIPKART MARKETPLACE (DELHI),Uttar Pradesh,EM06 BK,45440FLIPKART MARKETPLACE (DELHI)Uttar PradeshEM06 BK,253.39,151.28
28/05/2024,Simpl (BIL Sigma Technologies Pvt Ltd),Chandigarh,BTW100-XTREME-BL,45440Simpl (BIL Sigma Technologies Pvt Ltd)ChandigarhBTW100-XTREME-BL,"1,069.96",600.75
28/05/2024,FLIPKART MARKETPLACE (DELHI),Karnataka,EM01 BK,45440FLIPKART MARKETPLACE (DELHI)KarnatakaEM01 BK,338.14,162.17
28/05/2024,FLIPKART MARKETPLACE (DELHI),Assam,ATOMIK-PS30-PRO,45440FLIPKART MARKETPLACE (DELHI)AssamATOMIK-PS30-PRO,"2,541.53","1,401.57"
28/05/2024,Simpl (BIL Sigma Technologies Pvt Ltd),Tamil Nadu,BTW300-XTREME-BL,45440Simpl (BIL Sigma Technologies Pvt Ltd)Tamil NaduBTW300-XTREME-BL,"1,110.21",706.64
28/05/2024,Simpl (BIL Sigma Technologies Pvt Ltd),West Bengal,EM06-TYPE-C-BK,45440Simpl (BIL Sigma Technologies Pvt Ltd)West BengalEM06-TYPE-C-BK,350.85,196.6
28/05/2024,FLIPKART MARKETPLACE (DELHI),Andhra Pradesh,SBA15 Bk,45440FLIPKART MARKETPLACE (DELHI)Andhra PradeshSBA15 Bk,804.24,402.09
28/05/2024,FLIPKART MARKETPLACE (DELHI),Karnataka,EM06 BK,45440FLIPKART MARKETPLACE (DELHI)KarnatakaEM06 BK,253.39,151.28
28/05/2024,CRED-B2C SALE,Karnataka,BTW100-XTREME-BL,45440CRED-B2C SALEKarnatakaBTW100-XTREME-BL,761.86,600.74
28/05/2024,FLIPKART MARKETPLACE (DELHI),Maharashtra,EM01 TYPE C BK,45440FLIPKART MARKETPLACE (DELHI)MaharashtraEM01 TYPE C BK,455.08,374.58
28/05/2024,Simpl (BIL Sigma Technologies Pvt Ltd),Uttar Pradesh,EM06-TYPE-C-BK,45440Simpl (BIL Sigma Technologies Pvt Ltd)Uttar PradeshEM06-TYPE-C-BK,350.85,196.6
28/05/2024,FLIPKART MARKETPLACE (DELHI),Uttar Pradesh,EM06 BK,45440FLIPKART MARKETPLACE (DELHI)Uttar PradeshEM06 BK,253.39,151.28
28/05/2024,Simpl (BIL Sigma Technologies Pvt Ltd),Uttar Pradesh,EM06-TYPE-C-BK,45440Simpl (BIL Sigma Technologies Pvt Ltd)Uttar PradeshEM06-TYPE-C-BK,350.85,197.08
28/05/2024,FLIPKART MARKETPLACE (DELHI),Odisha,EM06-TYPE-C-BL,45440FLIPKART MARKETPLACE (DELHI)OdishaEM06-TYPE-C-BL,338.14,195.96
28/05/2024,Simpl (BIL Sigma Technologies Pvt Ltd),Kerala,BTW100-XTREME-BL,45440Simpl (BIL Sigma Technologies Pvt Ltd)KeralaBTW100-XTREME-BL,"1,069.96",600.75
28/05/2024,FLIPKART MARKETPLACE (DELHI),Haryana,BTW100-XTREME-BL,45440FLIPKART MARKETPLACE (DELHI)HaryanaBTW100-XTREME-BL,"1,070.34",600.74
28/05/2024,Simpl (BIL Sigma Technologies Pvt Ltd),Bihar,BTW100 XTREME WH,45440Simpl (BIL Sigma Technologies Pvt Ltd)BiharBTW100 XTREME WH,"1,069.96",638.21
28/05/2024,FLIPKART MARKETPLACE (DELHI),Madhya Pradesh,ATOMIK BB20 BK,45440FLIPKART MARKETPLACE (DELHI)Madhya PradeshATOMIK BB20 BK,"1,609.32",795.45
28/05/2024,FLIPKART MARKETPLACE (DELHI),Tamil Nadu,EM06 BK,45440FLIPKART MARKETPLACE (DELHI)Tamil NaduEM06 BK,253.39,151.28
28/05/2024,FLIPKART MARKETPLACE (DELHI),Kerala,EM06 BK,45440FLIPKART MARKETPLACE (DELHI)KeralaEM06 BK,253.39,151.28
28/05/2024,FLIPKART MARKETPLACE (DELHI),Bihar,EM01 BK,45440FLIPKART MARKETPLACE (DELHI)BiharEM01 BK,338.14,162.17
28/05/2024,Simpl (BIL Sigma Technologies Pvt Ltd),Haryana,BTW20 BK,45440Simpl (BIL Sigma Technologies Pvt Ltd)HaryanaBTW20 BK,787.29,730.11
28/05/2024,TATACLIQ MARKETPLACE,Maharashtra,BTW100-LITE-BK,45440TATACLIQ MARKETPLACEMaharashtraBTW100-LITE-BK,592.37,447.53
28/05/2024,Simpl (BIL Sigma Technologies Pvt Ltd),Delhi,BTW100 KHROME BL,45440Simpl (BIL Sigma Technologies Pvt Ltd)DelhiBTW100 KHROME BL,989.45,615.04
28/05/2024,FLIPKART MARKETPLACE (DELHI),Kerala,EM01 BK,45440FLIPKART MARKETPLACE (DELHI)KeralaEM01 BK,338.14,162.17
28/05/2024,Simpl (BIL Sigma Technologies Pvt Ltd),Madhya Pradesh,BTW100-XTREME-BL,45440Simpl (BIL Sigma Technologies Pvt Ltd)Madhya PradeshBTW100-XTREME-BL,"1,069.96",600.75
28/05/2024,FLIPKART MARKETPLACE (DELHI),Tamil Nadu,EM06 BK,45440FLIPKART MARKETPLACE (DELHI)Tamil NaduEM06 BK,253.39,151.28
28/05/2024,FLIPKART MARKETPLACE (DELHI),Bihar,EM06-TYPE-C-BL,45440FLIPKART MARKETPLACE (DELHI)BiharEM06-TYPE-C-BL,338.14,195.96
28/05/2024,FLIPKART MARKETPLACE (DELHI),Madhya Pradesh,EM06 BK,45440FLIPKART MARKETPLACE (DELHI)Madhya PradeshEM06 BK,253.39,151.28
28/05/2024,Simpl (BIL Sigma Technologies Pvt Ltd),Punjab,BTW100-KHROME-PR,45440Simpl (BIL Sigma Technologies Pvt Ltd)PunjabBTW100-KHROME-PR,941.14,911.55
28/05/2024,FLIPKART MARKETPLACE (DELHI),Kerala,BTW300 WH,45440FLIPKART MARKETPLACE (DELHI)KeralaBTW300 WH,"1,238.14",626.34
28/05/2024,FLIPKART MARKETPLACE (DELHI),Punjab,SBA20 BK,45440FLIPKART MARKETPLACE (DELHI)PunjabSBA20 BK,"1,142.37",634.97
28/05/2024,FLIPKART MARKETPLACE (DELHI),Punjab,EM06 BK,45440FLIPKART MARKETPLACE (DELHI)PunjabEM06 BK,253.39,151.28
28/05/2024,FLIPKART MARKETPLACE (DELHI),Karnataka,EM06-TYPE-C-BK,45440FLIPKART MARKETPLACE (DELHI)KarnatakaEM06-TYPE-C-BK,338.14,196.6
28/05/2024,TATACLIQ MARKETPLACE,Andhra Pradesh,BTW100-LITE-BL,45440TATACLIQ MARKETPLACEAndhra PradeshBTW100-LITE-BL,592.37,703.76
28/05/2024,FLIPKART MARKETPLACE (DELHI),Karnataka,EM01 BK,45440FLIPKART MARKETPLACE (DELHI)KarnatakaEM01 BK,338.14,162.17
28/05/2024,FLIPKART MARKETPLACE (DELHI),Uttar Pradesh,EM06 BK,45440FLIPKART MARKETPLACE (DELHI)Uttar PradeshEM06 BK,253.39,151.28
28/05/2024,CASHFREE,Maharashtra,BTW100-XTREME-BL,45440CASHFREEMaharashtraBTW100-XTREME-BL,"1,126.27",600.74
28/05/2024,FLIPKART MARKETPLACE (DELHI),Telangana,EM01 BK,45440FLIPKART MARKETPLACE (DELHI)TelanganaEM01 BK,338.14,162.17
28/05/2024,CUSTOMER REPLACEMENT,Telangana,EM01-TYPE-C-BL,45440CUSTOMER REPLACEMENTTelanganaEM01-TYPE-C-BL,465.25,235.17
28/05/2024,TATACLIQ MARKETPLACE,Andhra Pradesh,BTW100-LITE-BK,45440TATACLIQ MARKETPLACEAndhra PradeshBTW100-LITE-BK,592.37,447.53
28/05/2024,FLIPKART MARKETPLACE (DELHI),Maharashtra,EM01 BK,45440FLIPKART MARKETPLACE (DELHI)MaharashtraEM01 BK,338.14,162.17
28/05/2024,FLIPKART MARKETPLACE (DELHI),Bihar,EM06 BK,45440FLIPKART MARKETPLACE (DELHI)BiharEM06 BK,253.39,151.28
28/05/2024,FLIPKART MARKETPLACE (DELHI),Tamil Nadu,EM01 BK,45440FLIPKART MARKETPLACE (DELHI)Tamil NaduEM01 BK,338.14,162.17
28/05/2024,FLIPKART MARKETPLACE (DELHI),Telangana,EM06 BK,45440FLIPKART MARKETPLACE (DELHI)TelanganaEM06 BK,253.39,151.28
28/05/2024,FLIPKART MARKETPLACE (DELHI),Meghalaya,EM06 BK,45440FLIPKART MARKETPLACE (DELHI)MeghalayaEM06 BK,253.39,151.28
28/05/2024,FLIPKART MARKETPLACE (DELHI),Delhi,BTW12-KHROME-BL,45440FLIPKART MARKETPLACE (DELHI)DelhiBTW12-KHROME-BL,983.9,627.57
28/05/2024,CUSTOMER REPLACEMENT,Madhya Pradesh,BE120-BK,45440CUSTOMER REPLACEMENTMadhya PradeshBE120-BK,"1,198.31",912.91
28/05/2024,FLIPKART MARKETPLACE (DELHI),Kerala,EM06 BK,45440FLIPKART MARKETPLACE (DELHI)KeralaEM06 BK,253.39,151.28
28/05/2024,BlueDart Express Limited-COD,West Bengal,BTW100 KHROME WH,45440BlueDart Express Limited-CODWest BengalBTW100 KHROME WH,"1,079.66",614.88
28/05/2024,FLIPKART MARKETPLACE (DELHI),Punjab,SBA30 BK,45440FLIPKART MARKETPLACE (DELHI)PunjabSBA30 BK,"2,288.14","1,402.90"
28/05/2024,CUSTOMER REPLACEMENT,Kerala,SBW01 BK RCT,45440CUSTOMER REPLACEMENTKeralaSBW01 BK RCT,"5,931.36","7,651.26"
28/05/2024,FLIPKART MARKETPLACE (DELHI),Kerala,SBA20-PRO-BK,45440FLIPKART MARKETPLACE (DELHI)KeralaSBA20-PRO-BK,"1,439.83",706.27
28/05/2024,Simpl (BIL Sigma Technologies Pvt Ltd),Kerala,SBA10 GOLD,45440Simpl (BIL Sigma Technologies Pvt Ltd)KeralaSBA10 GOLD,908.94,452.01
28/05/2024,FLIPKART MARKETPLACE (DELHI),Jharkhand,EM06-TYPE-C-BL,45440FLIPKART MARKETPLACE (DELHI)JharkhandEM06-TYPE-C-BL,338.14,195.96
28/05/2024,FLIPKART MARKETPLACE (DELHI),Tamil Nadu,EM01 BK,45440FLIPKART MARKETPLACE (DELHI)Tamil NaduEM01 BK,338.14,162.17
28/05/2024,FLIPKART MARKETPLACE (DELHI),West Bengal,BTW100-XTREME-BL,45440FLIPKART MARKETPLACE (DELHI)West BengalBTW100-XTREME-BL,"1,080.51",600.75
28/05/2024,TATACLIQ MARKETPLACE,Haryana,ATOMIK BB50 BK,45440TATACLIQ MARKETPLACEHaryanaATOMIK BB50 BK,"4,660.17","2,545.44"
28/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Delhi,ATOMIK-PS30-PRO,45440ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHDelhiATOMIK-PS30-PRO,"14,015.70","14,015.70"
28/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Delhi,ATOMIK BB30 BK RCT,45440ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHDelhiATOMIK BB30 BK RCT,"2,713.40","2,713.40"
28/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Delhi,SBW550 BK,45440ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHDelhiSBW550 BK,"21,625.32","21,625.32"
28/05/2024,Simpl (BIL Sigma Technologies Pvt Ltd),Tamil Nadu,EM06-TYPE-C-BL,45440Simpl (BIL Sigma Technologies Pvt Ltd)Tamil NaduEM06-TYPE-C-BL,350.85,165.72
28/05/2024,CUSTOMER REPLACEMENT,Haryana,BTW20 BK,45440CUSTOMER REPLACEMENTHaryanaBTW20 BK,-846.61,-669.5
28/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Delhi,ATOMIK-PS30-PRO,45440ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHDelhiATOMIK-PS30-PRO,"15,417.27","15,417.27"
28/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Delhi,BTW12-KHROME-BL,45440ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHDelhiBTW12-KHROME-BL,"7,530.84","7,530.84"
28/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Delhi,BTW300 BL,45440ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHDelhiBTW300 BL,657.19,657.19
28/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Delhi,BTW300-XTREME-BL,45440ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHDelhiBTW300-XTREME-BL,718.28,718.28
28/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Delhi,CMTW10 WH,45440ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHDelhiCMTW10 WH,451.7,451.7
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,BTW20 BK,45440CUSTOMER REPLACEMENTMaharashtraBTW20 BK,-846.61,-727.79
28/05/2024,CUSTOMER REPLACEMENT,Gujarat,BTW20 BK,45440CUSTOMER REPLACEMENTGujaratBTW20 BK,-846.61,-727.79
28/05/2024,CUSTOMER REPLACEMENT,Uttar Pradesh,SBA20 BK,45440CUSTOMER REPLACEMENTUttar PradeshSBA20 BK,"-1,155.93",-932.19
28/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Delhi,EM06 BK,45440ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHDelhiEM06 BK,"1,791.24","1,791.24"
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,BTW100 XTREME BK,45440CUSTOMER REPLACEMENTMaharashtraBTW100 XTREME BK,"-1,100.85",-624.5
28/05/2024,CUSTOMER REPLACEMENT,Goa,BE120-BL,45440CUSTOMER REPLACEMENTGoaBE120-BL,"-1,185.59",-581.69
28/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Delhi,ATOMIK BB20 BK,45440ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHDelhiATOMIK BB20 BK,"6,363.60","6,363.60"
28/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Delhi,SBA20-Pro-BK,45440ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHDelhiSBA20-Pro-BK,"16,244.21","16,244.21"
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,BTW20 BK,45440CUSTOMER REPLACEMENTMaharashtraBTW20 BK,-846.61,-727.79
28/05/2024,CUSTOMER REPLACEMENT,Uttar Pradesh,SBW200 BK,45440CUSTOMER REPLACEMENTUttar PradeshSBW200 BK,"-5,931.36","-3,489.79"
28/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Delhi,EM06-TYPE-C-BK,45440ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHDelhiEM06-TYPE-C-BK,"17,145.96","17,162.49"
28/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Delhi,BTW300-XTREME-BK,45440ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHDelhiBTW300-XTREME-BK,"7,054.70","7,054.70"
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,BTW20 BK,45440CUSTOMER REPLACEMENTMaharashtraBTW20 BK,-846.61,-730.11
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,SBW550 BK,45440CUSTOMER REPLACEMENTMaharashtraSBW550 BK,"-8,473.73","-5,406.33"
28/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Delhi,EM01 BK,45440ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHDelhiEM01 BK,"36,812.59","36,812.59"
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,BE120-BL,45440CUSTOMER REPLACEMENTMaharashtraBE120-BL,"-1,185.59",-582.69
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,SBA10 GOLD,45440CUSTOMER REPLACEMENTMaharashtraSBA10 GOLD,"-1,016.10",-500.21
28/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Delhi,SBA10 GOLD,45440ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHDelhiSBA10 GOLD,"3,979.76","3,979.76"
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,BE120-BL,45440CUSTOMER REPLACEMENTMaharashtraBE120-BL,"-1,185.59",-582.69
28/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Delhi,EM06-TYPE-C-BL,45440ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHDelhiEM06-TYPE-C-BL,"19,008.12","19,008.12"
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,SBA15 BK,45440CUSTOMER REPLACEMENTMaharashtraSBA15 BK,-872.01,-550
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,BTW100 XTREME BK,45440CUSTOMER REPLACEMENTMaharashtraBTW100 XTREME BK,"-1,016.10",-624.5
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,ATOMIK-PS30-PRO,45440CUSTOMER REPLACEMENTMaharashtraATOMIK-PS30-PRO,"-2,499.15","-2,482.94"
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,ATOMIK BB20 BK,45440CUSTOMER REPLACEMENTMaharashtraATOMIK BB20 BK,"-1,694.07",-795.45
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,SBA20-KONCERT-BK,45440CUSTOMER REPLACEMENTMaharashtraSBA20-KONCERT-BK,"-1,524.58",-732.69
28/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Delhi,BTW100-KHROME-PR,45440ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHDelhiBTW100-KHROME-PR,"3,881.82","3,881.82"
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,EM06-TYPE-C-BL,45440CUSTOMER REPLACEMENTMaharashtraEM06-TYPE-C-BL,-295.76,-100.7
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,SPR-BP-MBSBW550,45440CUSTOMER REPLACEMENTMaharashtraSPR-BP-MBSBW550,"-1,694.07","-1,027.23"
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,BTW100 KHROME BL,45440CUSTOMER REPLACEMENTMaharashtraBTW100 KHROME BL,"-1,041.53",-911.55
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,BTW100 XTREME WH,45440CUSTOMER REPLACEMENTMaharashtraBTW100 XTREME WH,"-1,016.10",-638.86
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,ATOMIK BB50 BK,45440CUSTOMER REPLACEMENTMaharashtraATOMIK BB50 BK,"-4,278.81","-2,545.44"
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,SBW08 BK,45440CUSTOMER REPLACEMENTMaharashtraSBW08 BK,"-8,600.85","-7,651.26"
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,SBW100 BK,45440CUSTOMER REPLACEMENTMaharashtraSBW100 BK,"-4,787.29","-3,208.13"
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,BTW100 KHROME BL,45440CUSTOMER REPLACEMENTMaharashtraBTW100 KHROME BL,"-1,041.53",-622.04
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,BTW100 KHROME BL,45440CUSTOMER REPLACEMENTMaharashtraBTW100 KHROME BL,"-1,041.53",-911.55
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,ATOMIK BB50 BK,45440CUSTOMER REPLACEMENTMaharashtraATOMIK BB50 BK,"-4,278.81","-2,545.44"
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,SBA30 BK,45440CUSTOMER REPLACEMENTMaharashtraSBA30 BK,"-2,753.39","-1,499.05"
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,EM06-TYPE-C-BL,45440CUSTOMER REPLACEMENTMaharashtraEM06-TYPE-C-BL,-376.27,-146.22
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,BTW09 AIR BK,45440CUSTOMER REPLACEMENTMaharashtraBTW09 AIR BK,-840.68,-443.63
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,BH31 BK,45440CUSTOMER REPLACEMENTMaharashtraBH31 BK,"-1,206.82",-867.23
28/05/2024,CUSTOMER REPLACEMENT,Maharashtra,SBW08 BK,45440CUSTOMER REPLACEMENTMaharashtraSBW08 BK,"-8,050.00","-7,651.26"
29/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Delhi,ATOMIK BB50 BK,45441ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHDelhiATOMIK BB50 BK,"50,908.80","50,908.80"
29/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Delhi,BT03 BK,45441ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHDelhiBT03 BK,"4,135.80","4,135.80"
29/05/2024,AKASH GIFT ZONE,Uttar Pradesh,BH41-BK,45441AKASH GIFT ZONEUttar PradeshBH41-BK,"10,160.00","6,268.40"
29/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Maharashtra,SPR-BP-SAFOSBW550,45441ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHMaharashtraSPR-BP-SAFOSBW550,308,308
29/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Maharashtra,SPR-BP-RMTSBW550,45441ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHMaharashtraSPR-BP-RMTSBW550,155.16,155.16
29/05/2024,Ila Marketing Company,Maharashtra,SBA30 BK,45441Ila Marketing CompanyMaharashtraSBA30 BK,"164,000.00","118,158.40"
29/05/2024,MOVANTIS MOBILZA PRIVATE LIMITED,Delhi,SBWL10 BK,45441MOVANTIS MOBILZA PRIVATE LIMITEDDelhiSBWL10 BK,"19,320.00","16,953.87"
29/05/2024,APPARIO RETAIL PRIVATE LIMITED,Haryana,SBA15-GM,45441APPARIO RETAIL PRIVATE LIMITEDHaryanaSBA15-GM,"240,195.20","182,377.60"
29/05/2024,APPARIO RETAIL PRIVATE LIMITED,Haryana,BTW100-XTREME-BL,45441APPARIO RETAIL PRIVATE LIMITEDHaryanaBTW100-XTREME-BL,"17,502.10","13,215.84"
29/05/2024,AKASH GIFT ZONE,Uttar Pradesh,ATOMIK-PS30-PRO,45441AKASH GIFT ZONEUttar PradeshATOMIK-PS30-PRO,"10,165.00","7,007.85"
29/05/2024,APPARIO RETAIL PRIVATE LIMITED,Haryana,BTW100 XTREME BL(BOM),45441APPARIO RETAIL PRIVATE LIMITEDHaryanaBTW100 XTREME BL(BOM),"154,336.70","106,643.74"
29/05/2024,MOVANTIS MOBILZA PRIVATE LIMITED,Delhi,ATOMIK BB50 BK,45441MOVANTIS MOBILZA PRIVATE LIMITEDDelhiATOMIK BB50 BK,"74,560.00","59,066.20"
29/05/2024,ENVENT WORLDWIDE PRIVATE LIMITED - BRANCH,Maharashtra,SPR-BP-SSSBW08,45441ENVENT WORLDWIDE PRIVATE LIMITED - BRANCHMaharashtraSPR-BP-SSSBW08,28,28
29/05/2024,MOVANTIS MOBILZA PRIVATE LIMITED,Delhi,BTW09 AIR BK,45441MOVANTIS MOBILZA PRIVATE LIMITEDDelhiBTW09 AIR BK,"5,215.00","3,105.41"
